Abstrak,Topik 1,Topik 2,Topik 3,Topik 4,Total Proporsi Topik
persaingan bisni salah faktor resiko diperhitungkan ukm mencegah resiko dibutuhkan manajemen penanganan resiko tuga mencari kriteria mempengaruhi kerugian berdasarkan kriteriakriteria ditentukan dina koperasi umkm kabupaten bangkalan pendekatan metod fuzzi analit network process fanp sistem pendukung keputusan penelitian perusahaan objek penelitian usaha menengah ukm daerah bangkalan ukm peri ukm hmfhj unyil hasil penelitian hasil kuision diisi dina koperasi umkm kabupaten bangkalan diperoleh ukm peri hmfhj unyil mengindentifikasi resiko resiko rendah nilai ukm peri ukm hmfhj unyil nilai hasil kuision berbeda diisi â ukm diperoleh ukm peri mengindentifikasi resiko resiko rendah nilai ukm hmfhj unyil mengindentifikasi resiko resiko rendah nilai kunci sistem pendukung keputusan usaha menengah ukm resiko fuzzi analyt network process fanp,0.12651426605408464,0.5095915787291362,0.36298822284980203,0.0009059323669771781,1.0
produktivita salah faktor mempengaruhi prose kemajuan kemunduran usaha utamanya usaha menengah dina perindustrian perdagangan fasilit usaha menengah menganalisi namunsistem manual observasi langsung lokasi kabupaten bangkalan mencoba membangun sistem pendukung keputusan mengidentifikasi kriteria efektif akurat metod metod analyt hierarchi process object matrix metod analyt hierarchi process perhitungan pembobotan pembobotan pengolahan key perform indic metod object matrix score produktivita ukm batik data dikumpulkan data produksi batik data tenaga kerjadata modal memproduksi batik penelitian objek ukm batik bangkalan ukm peri ukm hjunyil ukm peri hasil analisa kpi masuk zona merah kpi zona kune zona merah level dimana pencapian dibawah target diperbaiki zona kune pencapain manajemen berhatihati ukm hj unyil hasil analisa kpi masuk zona merah kpi zona kune zona merah level dimana pencapian dibawah target diperbaiki zona kune pencapain manajemen berhatihati kunci analityc hierarchi process object matrix sistem pendukung keputusan,0.0007278745604014618,0.5344177526819023,0.46412644950981863,0.00072792324787775,1.0000000000000002
tingkat persaingan global kompetitif ukm sistem analisi strategi kinerja diukur periodik terarah mempermudah pengambilan keputusan strategi kinerja usaha menengah ukm kpi key perform indiat analisi strategi kinerja ukm tuga mencari posisi strategi ukm berdasarkan kpi ditentukan dina koperasi umkm bangkalan analisi swot dikombinasikan metod ahp sistem pendukung keputusan penelitian objek penelitian ukm batik bangkalan ukm peri ukm hmfhjunyil hasil penelitian diperoleh hasil ukm peri posisi menguntungkan kekuatan dimiliki memanfaatkan peluang bisni ukm mengalami kelemahan transaksi ukm hmfhjunyil januari maret menghadapi ancaman memanfaatkan kekuatan dimiliki menjaga kestabilan ukm ukm mengalami kelemahan pertumbuhan pendapatan,0.0010824191631703705,0.14652538794741923,0.8513097328669204,0.0010824600224900427,1.0
sma negeri sekaran sekolah lingkungan dina pendidikan kabupaten lamongan sekolah memiliki siswa salah sekolah adiwiyata kabupaten lamongan sekolah membutuhkan sistem informasi terintegrasi memantau siswanya alumninya realtim student lifecycl manag sma n sekaran sistem informasi laporan keaktifan siswa pendaftaran alumni berbasiskan web membantu kecepatan kualita penyampaian informasi akademik modul sistem student account student administr event plane teach and studi berdasarkan hasil uji fungsionalita disimpulkan deskripsi sesuai desain student lifecycl manag dirancang,0.0014411264264514768,0.652049978555347,0.34506789367195434,0.0014410013462472693,1.0
rekomendasi saran pemberitahuan dipercaya dianggap kondisi dimana kondisi perpustakaan membantu mahasiswa mencari buku pendukung sesuai kebutuhan membantu permasalahan dihadapi mahasiswa aplikasi memanfaatkan data histori transaksi peminjaman buku perpustakaan universita trunojoyo madura period aplikasi membantu mahasiswa mencari pendukung belajar metod aplikasi associ rule mencari hubungan kombinasi muncul item algoritma frequent pattern growth menentukan himpunan data muncul frequent itemset kumpulan data transaksi peminjaman buku perpustakaan hasil uji coba penelitian ditemukan data transaksi diolah kombinasi itemset terbentuk sistem menghasilkan rekomendasi nilai minimum support diinputkan kombinasi terbentuk nilai minimum support diinputkan kombinasi terbentuk kunci rekomendasi associ rule algoritma fpgrowth,0.0010484277266561552,0.9968548771946164,0.001048355405111037,0.00104833967361638,1.0
universita trunojoyo madura utm salah perguruan negeri madura jawa timur instansi sekolah perguruan terlepa evaluasi pembelajaran terciptanya efektifita kualita stake holder pihakpihak stake holder dosen tim jaminan mutu mengambil studi program studi teknik informatika universita trunojoyo madura ketidakpuasan mahasiswa prose belajar mengajar semesterperiodenya dituangkan bentuk kuision manual bentuk kerta dibuatlah sistem salah metod metod simpl addit weightsaw tujuan sistem evaluasi prose pembelajarn menghasilkan nilai ipd matakuliah dosen meningkatkan pendidikan prose belajar mengajar efektif hasil pengujian sistem simpl addit weight saw mencapai tingkat akurasi data latih user data uji user metod simpl addit weightsaw evaluasi matakuliah mencapai tingkat akurasi tertinggi,0.10608017047653812,0.6896679732932791,0.20324563036427837,0.0010062258659044852,1.0
penggunaan teknolog mengalami perubahan bidang multimedia perkembangan teknolog pesat akhirakhir berdampak aspek era teknolog modern multimedia game bermain dimanfaatkan media pembelajaran menyenangkan softwar pembuatan game edukasi berkembang pesat kalangan masyarakat anakanak memainkan game gadgetnya salah game tuga ta game âpengenalan huruf angka bernyanyiâ game pengenalan huruf angka bernyanyi permainan bertujuan memperkenalkan huruf angka nyanyian hilang dimakan zaman game kebanyakan dimainkan kalangan anakanak game pengguna sajian game menebak huruf angka melatih imajinasi daya anak game sifatnya user friendli mudah dimainkan responden sulit dimainkan sisanya responden game menarik sisi materi responden membantu permainan sisanya terbantu kunci game pengenalan huruf edukasi huruf angka benyanyi,0.9820159126136598,0.0009863471506737587,0.0009864015296936833,0.016011338705972683,1.0
teknolog mengalami perubahan pesat dibidang multimedia perkembangan tekhnolog pesat berdampak aspek diera teknolog modern multimedia game sekedar bermain pembuatan media pembelajaran menyenangkan memanfaatkan softwar pembuatan game edukasi berkembang masyarakat dikalangan anakanak memainkan jeni game game tuga ta game iqraâ berbasi game edukasi game iqraâ permainan bertujuan memperkenalkan huruf hijaiyah membacanya harokat game pengguna belajar menikmati permainan menebak huruf hijaiyah dipelajari menu melatih logika imajinasi anak baca tuli alqurâan anak anak kela tpq tpa terbata metod belajar membosankan menarik game dirancang game menarik menyenangkan meningkatkan kemampuan anak anak mengen membaca huruf hijaiyah berdasarkan hasil ujicoba pengguna geme user friendli responden game sulit dimainkan responden game menarik sisi materi responden membantu permainan game iqraâ kunci game iqraâ edukasi huruf hijaiyah anak,0.9975080611312352,0.0008306543836744612,0.000830658270460285,0.0008306262146300374,1.0
smk negeri surabaya salah smk teknolog industri unggulan surabaya pemanfaatan teknolog informasi komunikasi tik maksim kelemahan ditemukan sistem menghambat penyebaran aru informasi dibutuhkan sistem dirancang membantu mengakomodasi pengelolaan informasi akademik mempermudah pekerjaan guru staf bertuga mengelola data akademik membantu mempercepat penyebaran informasi akademik sekolah metod pengembangan sistem penulisan tuga agil model driven uml pemodelannya menerapkan prinsip agil model driven pengembangan sistem dimodelkan uml prose membangun aplikasi model driven design framework django menghasilkan komponen arsitektur basi data sesuai perancangan dikembangkan aplikasi hasil penelitian sistem informasi akademik layak pakai mudah dikembangkan berdasarkan hasil pengujian function usabl portabl reliabl maintain,0.001026927862944365,0.77598024236163,0.22196601749553002,0.0010268122798957149,1.0
madrasah aliyah negeri man sampang salah sekolah kabupaten sampang memiliki aktivita extra kurikul fasilita lengkap mendukung prose belajarmengajar sekolah man sampang pengolahan data akademik adminstrasi sistem manual efisien efektif sisi man sampang sistem memudahkan monitor akademik administrasi siswa sarana informasi wali murid penyusunan tuga membangun sistem monitor akademik administrasi siswasiswi fasilita sm gateway media monitor aktivita prestasi akademik bahasa pemerograman php html c sistem dirancang sistem mengakomodasi kebutuhan mempermudah mempercepat kinerja guru staf bertuga mengelola data nilai siswa uji obyektifita respond hasil â± responden setuju terehadap sistem monitor akademik administrasi bangun kunci sistem informasi php mysql sm gateway man sampang,0.0010165310733217699,0.9969507677475674,0.0010163802562891593,0.0010163209228215406,0.9999999999999999
sistem informasi sistem pengelolaan data informasi berkualita alat bantu mendukung pengambilan keputusan informasi unsur subsistem berhubungan sistem berjalan efektif efesien dosen pegawai negeri sipil wajib menyusun sasaran kerja pegawai skp rancangan pelaksanaan kegiatan tuga jabatan sesuai rincian tuga tanggung wewenangannya ditetapkan struktur tata kerja organisasi ruang lingkup dosen kewajiban perancangan pelaksanaan kegiatan tuga jabatan mengacu tri dharma perguruan hasil penelitian sistem kinerja dosen mengacu tri dharma perguruan pengisian target realisasi target dosen fungsi utama sistem memberitahukan target dosen tercapai sesuai target dosen sistem mendukung pemberitahuan bata pengisian target realisasi target dosen,0.0010942361887025093,0.6194636183201881,0.3783479799138162,0.0010941655772930957,1.0
teknik pencarian citra berbasi tek merepresentasikan citra cari didalam databas citra seringkali diperoleh hasil pencarian citra sesuai kunci sesuai nama file citra memperoleh citra temu citra metod pencarian citra perbandingan fitur citra queri fitur citra latih akurasi hasil pencarian citra ekstraksi fitur ciri energi haar wavelet transform perbandingan kemiripan fitur ciri energi berdasarkan jarak terdekat euclidean distanc hasil percobaan skenario buah citra queri berbeda sistem temu citra berdasarkan isi haar wavelet transform similar measur berdasarkan euclidean distanc pencarian citra didasarkan skenario uji coba hasil pencarian citra ekstraksi fitur ciri transformasi wavelet haar menghasil pencarian akurasi dilkakukan dekomposisi level menghasilkan buah ciri prose perhitungan fitur ciri dekomposisi level dipengaruhi pembulatan angka desim signifikan nilai pixel dihasilkan subband ll dekomposisi kunci cbir haar wavelet transform similar measur euclidean distanc,0.0007850365573308592,0.0007850688399887622,0.5039779128866168,0.49445198171606364,1.0
maraknya pengaksesan situ pornografi indonesia mengkhawatirkan kebutuhan aks internet dewasa berkembangnya internet pengaksesan situssitu pornografi mengkhawatirkan ironisnya pengaksesan situ pornografi memprihatikan kalangan anak anak pengawasan anak penggunaan internet tingkatkan squid perangkat lunak memonitor jaringan tindakan jaringan aplikasi berjalan realtim otomati penelitian perancangan sistem pengawasan linta jaringan penggunaan komput squid keylogg dikombinasikan agen squid mencatat aks internet keylogg mencatat pengetikan komput bantuan agen informasi squid keylogg dikirim databas server laporan agen dikirim databas server diaks aplikasi perangkat mobil sistem operasi android uji coba aks koneksi internet pencarian mengunjungi halaman web aplikasi agen membaca mengirimkan informasi kedalam databas server mengkombinasikan perintah squid,0.9970113753938785,0.0009962749503067186,0.0009962160417861408,0.0009961336140286818,1.0
intrus prevent system ip sistem diterapkan pengawasan jaringan keamanan server salah sistem ip ip suricata terkadang administr jaringan ip suricata administr jaringan mengalami kesulitan pengawasan dibutuhkan perangkat pengawasan realtim alert ip suricata mendeteksi serangan android sistem operasi berbasi linux dikembangkan perangkat smartphon tablet penelitian sistem monitor dibangun perangkat berbasi android serangan monitor agent ip suricata memblokir penyerang mengirimkan informasi serangan web server notif perangkat android sistem monitor dibangun monitor ip suricata uji coba kali serangan port scan nmap superscan sql inject havij vulner web scanner nikto terbukti aplikasi monitor agent mengkombinasikan ip suricata iptabl mendeteksi memblokir penyerang monitor agent mengirimkan informasi serangan web server diterima android client notif,0.997231981458115,0.0009227271354580822,0.0009226293895979556,0.0009226620168290199,1.0
akreditasi program studi sarjana prose evaluasi berkala badan memiliki kewenangan banpt pelaksanaan prose penyusunan borang akreditasi program studi lepa organisasi berperan mengelola menyuplai data kebutuhan borang akreditasi data program studi prose penyusunan borang akreditasi data histori dikumpulkan berkala gambaraninformasi kegiatan prose pengumpulan sebaran datadata masingmas organisasi sumber daya sebentar sistem program studi universita trunojoyo madura pengumpulan data histori akreditasi pencarian pengumpulan pencatatan data daftar terpisah terkomputerisasi maksim terpusat maksim pengelolaan manajemen datanya dikembangkan sistem menghimpun data sistem informasi pangkalan data berbasi akreditasi universita trunojoyo madura,0.0011711534789828177,0.784781253140295,0.0011711046824488933,0.21287648869827336,1.0
industri batik indonesia industri menengah mata pencaharian sebagaian masyarakat perkembangan bisni onlin indonesia berkembang pesat salah industri batik indonesia industri batik bangkalan industri batik bangkalan penjualan sistem onlin sistem onlin produsen jalankan mengolah data mendukung penjualan produsen produsen sistem penjualan onlin berkomunikasi konsumen mengakibatkan efektifnya sistem onlin produsen miliki konsumen menghabiskan memilih produk butuhkan cocok salah mengatasi sistem bisni cerda intellig ebusinn industri bangkalan web mine salah web mine metod kmean cluster metod kmean cluster mengelompokkan produk sesuai kesamaan data produk perhitungan jarak perbedaan rumu euclidean membantu pemb keputusan rekomendasi itemitem produk batik terbaik berdasarkan preferensi pemb,0.0010268843293675426,0.682865878687362,0.3150803907159374,0.0010268462673330265,1.0
melanjutkan pendidikan perguruan impian siswa lulu sma siswa memilih program studi perguruan sesuai kemampuan minatnya salah masuk program studi te psikolog nilai mata pelajaran sma menunjang pemilihan program studi sistem rekomendasi pemilihan program studi mempertimbangkan bobot disetiap kriteria metod sistem rekomendasi logika fuzzi tsukamoto penelitian kriteria kriteria akademik kriteria psikot minat hasil output sistem rekomendasi program studi berdasarkan pengujian akurasi data diperoleh hasil akurasi sistem rekomendasi pemilihan program studi mempermudah siswa memutuskan program studi diambil kunci program studi logika fuzzi tsukamoto sistem rekomendasi,0.0011992303634201988,0.9964024676646122,0.0011991294225691467,0.0011991725493984663,1.0
penilaian memiliki tujuan evaluasi peningkatan penilaian siswa berprestasi evaluasi penilaian prestasi belajar siswa jarang penginputan nilai manual smpn lenteng guru kesulitan menganalisi siswa siswinya siswa berprestasi dinilai nilai bagu mata pelajaran nilai akademik non akademik seimbang tujuan penelitian aplikasi merangk hasil penilaian prestasi belajar siswa pembuatan sistem pendukung keputusan berdasarkan multi kriteria ditetapkan sekolah studi terkait multi kriteria dimodelkan kedalam metod paprika salah metod membandingkan pasangan alternatif pasangan alternatif dirangk sesuai priorita kriteria metod smarter metod pembobotan kriteria rumu roc rank order centroid berdasarkan tingkat priorita kriteria hasil penerapan metod aplikasi rank penilaian prestasi belajar siswa mempermudah guru mengambil keputusan mengevaluasi prestasi belajar siswa,0.0009581968484827613,0.9971259172476767,0.0009579386988790419,0.000957947204961356,0.9999999999999999
sentiment analysi penelitian riset komputasion opini diekspresikan tekstual diklasifikasikan kedalam kela sentimen positif negatif dimana data opini diaks media sosial twitter berdasarkan queri kebijakan publik bahasa indonesia sentiment analysi tingginya dimensi fitur menggambarkan tek membutuhkan princip compon analysi reduksi dimensi princip compon analysi strategi bertujuan meningkatkan kinerja komputasi metod expect maxim metod pengembangan naiv bay classifi pengklasifikasiannya metod expect maxim menentukan opini kela positif negatif cluster expect maxim menangani atribut numerik nomin penelitian tweet tekstual hasil klasifikasi expect maxim dibandingkan data hasil asli data didapatkan kela sentimennya databas mysql hasil penelitian didapatkan skenario terbaik metod berhasil mengklasifikasikan tweet nilai preciss recal accuraci kunci sentiment analysi queri princip compon analysi expect maxim naã¯v bay classifierclust,0.000874368006929139,0.11262830386622132,0.0008744173688184871,0.885622910758031,1.0
sistem jaringan komput komplek universita trunojoyo madura faktor diperhatikan membicarakan performansi jaringan komput analisa performansi dihasilkan fakta kinerja sistem jaringan komput administr jaringan meningkatkan sistem jaringan komput handal sesuai kebutuhan pengguna penelitian pengukuran performansi jaringan langsung mengukur kinerja jaringan komput metod pengukuran langsung diharapkan menghasilkan data bersifat real sesuai kondisi lapangan simulasi network simul dirancang sedekat kondisi penguat hasil analisa hasil penelitian kinerja jaringan vlan utm total penggunaan bandwidth mencapai bata maksim mencapai overload kongesti hasil mengacu data nilai throughput ratarata linear kondisi pengukuran sepi sibuk pengelompokan kondisi sepi sibuk hasil pengukuran jaringan mencapai overload mengakibatkan fluktuasi data hasil pengukuran faktor pengaruh hasil pengukuran langsung percobaan kesibukan traffic spesifikasi devic,0.0009060033044823399,0.9972818084745689,0.000906097458759324,0.0009060907621894054,1.0
spbu salah penyalur bbm memiliki peran sistem pengecekan level bbm spbu sederhana alat mendeteksi tangki besi kekosongan bbm terkontrol tuga penel selesai perancangan simulasi sistem monitor level bbm sensor nirkabel arduino penambahan augment realiti ar aplikasi monitor spbu mempermudah pengendara mesindalam mencari informasi spbu terdekatdengan memanfaatkan teknolog augment realiti ar penggunaan kamera gp perangkat android aplikasi informasi detail akurat nyata pengguna penelitian penggunaan teknolog jaringan sensor nirkabel pengotrolan pemantuan jarak perantara kabel fleksibilita komunikasi jarak titik letak sensor peningkatan akurasi meneru realtim,0.07256053165273045,0.0012138735285832272,0.9250117792546154,0.0012138155640709328,1.0
laboratorium terpadu teknik informatika universita trunojoyo madura memiliki jaringan komput terhubung internet diaks mahasiswa teknik informatika laboratorium komunikasi data memiliki protokol berbedabeda harinya jaringan komput kontrol trafik komunikasi data jaringan komput mempersulit penentuan kontrol tindakan monitor trafik jaringan salah langkah menentukan kontrol jaringan komput penelitian teknik klaster kmean menghasilkan rekomendasi data penggunaan jaringan dijadikan langkah menentukan tindak komunikasi data protokol laboratorium terpadu teknik informatika memaksimalkan meminimalkan penggunaan jaringan komunikasi data laboratorium terpadu teknik informatika terbagi kelompok komunikasi data jaringan laboratorium jaringan laboratorium protokol lapisan aplikasi komunikasi data perangkat jaringan laboratorium protokol lapisan aplikasi nilai penggunaan tertinggi laboratorium comput and artifici inteleg terendah laboratorium teknolog informasi aplikasi disimpulkan optimalisasi penggunaan jaringan laboratorium menyianyiakan sumber daya,0.4667341118949549,0.5315172489005023,0.0008742462728515876,0.0008743929316912376,1.0000000000000002
pdam perusahaan mengelola kebutuhan air masyarakat tuga utamanya menghasilkan air layak kualita kuantita perancanaan kebutuhan air bersih pdam dihadapkan permasalahan permasalahan tersebuat ketidakmampuan mengimbangi kebutuhan air bersih masyarakat tingginya angka kehilangan air kendala perbaikan jaringan pipa salah upaya mengatasi permasalahan memanfaatkan sistem informasi geografi sistem visualisasi peta jaringan pipa kelengkapannya modul perawatan gate valv lapor sistem distribusi diatur sistem sistem mempermudah pengerjaan sistem distribusi air pdam,0.0015064165427769428,0.9954811129668961,0.0015062706211571865,0.0015061998691698897,1.0000000000000002
mata organ manusia penyakit dideteksi mata mata diidentifikasi pembuluh darah pendeteksian pembuluh darah membesar percabangan normal pembuluh darah prose segmentasi sistem cepat akurat mensegmentasi pembuluh darah tuga segmentasi pembuluh darah metod morpholog oper segmentasi pembuluh darah tahap preprocess segmentasi langkah tahap preprocess citra tahap preprocess citra langkah merubah citra rgb green channel memperbaiki citra clahe menegasikan citra complement langkah tahap segmentasi citra morfolog tophat penebalan pemutaran sudut metod morpholog oper membinerkan citra local threshold menghapu nois citra menghilangkan tepi field of view metod diujikan databas drive citra fundu databas didapatkan ratarata akurasi metod terbukti mensegmentasi pembuluh darah citra fundu,0.0010061354708176251,0.001006153013776046,0.0010061096702948255,0.9969816018451115,1.0
upaya melestarikan bahasa madura teknolog informasi salah satunya sistem penterjemah madura metod free context pars algoritm sistem berimbuhan dipros upaya perbaikan pengembangan sistem menyesuaikan arti berimbuhan penambahan aturan pola berimbuhan pola tingkatan bahasa upaya memperbaiki sistem mempros berimbuhan sistem penterjemah hasil perbaikan diuji cobakan kalimat berimbuhan sistem penterjemah maduraindonesia ketepatan ratarata sistem sistem penterjemah indonesiamadura ratarata total ketepatan sistem tingkatan bahasa madura ditingkat sistem ketepatan ratarata sistem ditingkat halu sistem sistem ditingkat halu sistem sistem perbaikan pengembangan penambahan aturan pola berimbuhan pola tingkatan bahasa berjalan,0.41705158961182814,0.5806062020658466,0.001171072608481271,0.0011711357138440824,1.0
mata alat indera keberadaannya vital kehidupan manusia fungsi utama alat mata organ berhubungan langsung positif terkena penyakit diabet retinophati glaucoma pendeteksian penyakit informasi salah satunya pembuluh darah segmentasi optic disc pembuluh darah retina mengalami kelainan tuga segmentasi data imag retina databas citra âinpireâ segmentasi operasi morfolog menghasilkan citra optic disc terpisah obyek langkah segmentasi fundu mata langkah prose preprocess tujuan langkah mengoptimalkan citra retina dipros segmentasi tahap meliputi prose pemotongan resiz citra penghalusan kontur citra metod gaussian filter perbaikan kontra unsharp mask filter langkah prose segmentasi optic disc meliputi otsu threshold eliminasi cluster penentuan kandidat optic disc operasi morfolog prose citra tersegmentasi perhitungan tingkat kebenaran akurasi hasil segmentasi membandingkan citra groundtruthnya pengujian databas inpir citra hasil akurasi pengujian penelitian meliputi paramet sensit specif accuraci berturutturut kunci unsharp mask filter otsu threshold dilat and eros morpholog,0.0007386303298735838,0.0007386595034730138,0.0007386457312105459,0.9977840644354428,0.9999999999999999
penyakit mata diabet diken istilah diabet retinopathi dr salah penyakit komplikasi dihasilkan penyakit diabet kerusakan retina mataopt disk od daerah mata syaraf mata memasuki retina pusat pertemuan syaraf mata od salah fitur mata mudah diamati letak od referensi menentukan letak fitur â fitur citra fundu od intensita exud gejala dr citra fundu bercak mata penelitian diawali preprosess menghilangkan pembuluh darah citra blood vessel didapatkan citra bersih blood vesselnya prose penentuan letak sementasi od metod otsu treshold maksimum entropi treshold hasil penelitian menghasilkan akurasi sensifita spesifita tertinggi â prose segmentasiotsu treshold akurasi sensifita spesifita maksimum entropi treshold akurasi sensifita spesifita kunci segmentasi optic disk otsutreshold maksimum entropi treshold ground truth databaseinspir median filter clahe morfolog open close,0.0008742573785522722,0.0008742014759304285,0.0008745261448701684,0.9973770150006471,1.0
kehidupan seharihari masyarakat berinteraksi bahasa verbal penyandang disabilita berkomunikasi verbal bahasa isyarat sulit dimengerti khalayak berkomunikasi translat translat memiliki kekurangan privasi efisien mengatasi dibutuhkan sistem pengenalan isyarat penelitian kamera depth microsoft kinect menangkap citra isyarat penggunaan kamera depth menghasilkan citra d menangkap obyek cahaya gelap citra d prose segmentasi citra berdasarkan jarak menghilangkan latarbelakang obyek ditangkap tangan prose binerisasi otsu threshold crop citra mengambil obyek meres citra mempermudah mempercepat prose prose pengenalan metod euclidean distanc berdasarkan nilai jarak terkecil citra citra masukan citra templat pengujian templat menghasilkan akurasi pengujian sistem realtim menghasilkan akurasi metod euclidean distanc hasil pengujian sistem realtim bergantung lingkungan uji coba postur tangan pengguna sesuai aturan sibi templat metod mencari nilai perbedaan terkecil,0.2456371465138459,0.0008743464096424652,0.370132334605299,0.3833561724712126,1.0
universita trunojoyo madura program beasiswa program beasiswa diperuntukkan mahasiswa jeni beasiswanya ppa peningkatan prestasi akademik bbm bantuan belajar mahasiswa bidang ilmu informatika solusi diterapkan prose seleksi beasiswa salah satunya sistem informasi dalamnya sistem pendukung keputusan sistem informasi media penyampaian informasi pengolahan data berfungsi sistem pendukung keputusan prose seleksi beasiswa sistem pendukung keputusan sistem informasi konsep fuzzi diterapkan metod analyt hierarchi process ahp fahp fahp sistem informasi pendekatan synthet extent analysi fahp menghitung bobot kriteria berdasarkan syarat ketentuan dikeluarkan universita trunojoyo madura sistem informasi electr merangk alternatif terbaik bobot fahp electr pengambilan keputusan alternatif terbaik penerima beasiswa fahp electr sistem membobotkan kriteria merangk alternatif penerima beasiswa uji coba data alternatif calon penerima beasiswa didapatkan akurasi sistem beasiswa ppa beasiswa bbm diratarata akurasinya mencapai kunci sistem informasi beasiswa fuzzi analyt hierarchi process synthet extent analysi electr,0.0007441839523413241,0.9018588123728634,0.09665284153520408,0.0007441621395911052,0.9999999999999998
dunia pendidikan masuk kedalam dunia teknolog informasi kegiatan positif membantu pelaksanaan kegiatan belajarmengajar lingkungan pendidikan terkecuali dunia pendidikan agama agama islam aplikasiaplikasi alqurâan digit jadwal shalat terpasang komput laptop aplikasi kategori gameedukasi tersedia perkembangan media teknolog proyek mengangkat judul aplikasi pembelajran angka huruf hijaiyah berbasi unityd aplikasi game d unityengin berbasi web game edukasi bergenr shooter dimana pemain diarahkan mendengarkan lafadz menembak angka huruf hijaiyah sesuai dibacakan bermain game player mengen angka huruf hijaiyah berserta lafadznya dijadikan media pembelajaran dasar islami anakanak hasil pengamatan hasil uji game anakanak pengalaman beragam game disimpulkan genr shootergam edukasi menyenangkan memiliki potensi game edukasi menarik minat anakanak belajar,0.7702534445797715,0.04520110249863828,0.0009579882455192767,0.18358746467607084,1.0
sawah lahan usaha pertanian fisik berpermukaan dibatasi pematang ditanami padi palawija tanaman budidaya tambak lahan kegiatan budidaya air tambak budidaya ikan udang tambak garam sawah tambak lahan pertanian tersedianya data informasi sumberdaya lahan lengkap menunjang program pembangunan pertanian berkelanjutan dibutuhkan sistem menemukan potensi lahan mencari kualita pengguaan lahan cocok penggunaan sistem dipakai sistem kesesuaian lahan kesesuaian lahana tingkat kecocokan sebidang lahan penggunaan sistem informasi terkait kawasan lingkungan pertambakan persawahan dibutuhkan sistem informasi geografi sig dimana didalam sistem meimplementasikan kesesuaian lahan divisualisasikan peta lahan pertanian sawah tambak peta pencarian lahan sistem mempermudah masyarakat dina terkait potensi lahan dikelola berdasarkan atribut â atribut didalamnya kunci sawah tambak sistem informasi geografi kesesuaian lahan,0.0009141804103556407,0.9972574916656465,0.0009141757383643721,0.0009141521856334789,1.0
permainan ular tangga tenar dikalangan anak zaman permainan dikema modern petak ukuran berbeda bidak tambahan magnet keberadaannya menghilang implementasi augment realiti permainan ular tangga permainan menarik interaktif augment realiti teknolog menggabungkan benda maya dimensi dimensi lingkungan nyata dimensi memproyeksikan bendabenda maya nyata penelitian penelitian teknolog augment realiti diterapkan kedalam permainan ular tangga diharapkan penelitian augment realiti pengalaman bermain ular tangga menyenangkan sepuluh pengguna sistem seputar permainan ular tangga diperoleh hasil bagu bagu,0.7006714641301899,0.0013813832253089554,0.296565774989612,0.0013813776548891896,1.0
lembaga pendidikan jenjang smamasmk strategi mencetak generasi bangsa bersa mengatasi isu globalisasi perhatian pemerintah masyarakat pemerintahnya berkewajiban mengarahkan membimb melindungi fasilita lembaga pendidikan fasilita lembaga pendidikan menunjang penaklukan isu globalisasi penggunaan teknolog informasi ti pengetahuan penggunaan teknolog informasi pendidikan setingkat smamasmk kabupaten bangkalan terpenuhi penelitian pengelompokkan cluster metod data mine membagi data kelompokkelompok sesuai kesamaan karakteristiknya penggunaan ti smamasmk pengelompokkan berdasarkan kriteria ti metod kmean funngsi jarak manhattan distanc cluster cluster terbaik perhitungan sum sequar of error sse cluster nilai sse terkecil dipilih dijadikan cluster terbaik pengelompokkan uji coba didapatkan cluster terbaik pengelompokkan cluster nilai sse kunci cluster kmean manhattan distanc sum sequar of error,0.000948939523549582,0.9971529197474188,0.000949017230480667,0.000949123498550849,0.9999999999999999
era teknolog modern game sekedar bermain media pembelajaran game perkembangan otak meningkatkan konsentrasi melatih memecahkan cepat game konflik menuntut menyelesaikannya cepat penelitian tuga game menyajikan pembelajaran bahasa inggri matematika sengaja dikema bentuk permainan meningkatkan minat belajar anak sasaran pengguna game anak kela ii iii sekolah dasar game memiliki pilihan permainan edukasi bahasa inggri edukasi matematika edukasi bahasa inggri bertujuan melengkapi edukasi matematika bertujuan melengkapi operasi aritmatika sederhana game tampilan gameplay menarik anakanak tertarik mudah belajar bahasa inggri matematika,0.9961731163551172,0.0012756500835084217,0.0012756346262198283,0.001275598935154749,1.0000000000000002
peningkatan mutu akademik nonakademik mahasiswa teknik informatika universita trunojoyo madura utm evaluasi penilaian layanan program studi meliputi aspek pengembangan bakat minat bimbingan konsel pembinaan soft skill penilaian lembaran kerta rentan duplikasi data beresiko mengalami kerusakan kehilangan pengawasan data masuk dihitung mencapai ribu data semest data tim jaminan mutu diharuskan evaluasi cepat penelitian menempatkan key perform indic nilai pemband nilai aspek layanan dihitung metod cumul vote penilaian angka kepuasan mahasiswa penilaian dihitung metod smarter memperhatikan kriteria penilaian pembobotan aspek jeni layanan program studi teknik informatika utm berdasarkan hasil ujicoba diterapkan sistem dinilai kemudahan penilaian hasil layanan presentas masuk kedalam kategori memuaskan kunci sistem informasi si layanan prodi smarter teknik informatika utm cumul vote key perform indic kpi,0.0008592539498567504,0.9974222433583771,0.0008592978888695374,0.0008592048028966449,1.0
